Unique_member_identifier,City,StateProv,FSA,PointsTotal,LanguagePreference,gender,age_class
017AD17B-6E2A-46B1-AD9B-9E1B0E2F74BA,Guelph,ON,N1G,0,English,Female,18-24
DCC8CCD1-869F-48C2-899A-0BDC3A41D13B,Sarnia,ON,N7F,6264,English,Female,18-24
304F84D6-1EBA-4720-AA06-9539D8424C06,Edmonton,AB,T6L,0,English,Female,35-44
5CEADB3B-3CE9-4742-A6AC-93EC0D4F61FB,Winnipeg,MB,R2W,1063,English,Male,35-44
BEBA0E61-6496-41F7-8B68-F86C29C62FD6,Scarborough,ON,M1J,0,English,Male,18-24
E26CB93C-196A-454C-AECA-552482F38331,St Albert,AB,T8N,1774,English,Male,25-34
63AB2168-A44E-429E-99DC-3F0E0B354E3E,Surrey,BC,V4N,4213,English,Male,18-24
147DA201-2879-4B0C-99FB-7B91F6296EB8,Frankford,ON,K0k,0,English,Female,14-17
14872A2F-BA11-4A3C-A7C8-C89FBB37B4D5,Dartmouth,NS,B2v,1224,English,Prefer not to answer,25-34
60714430-B8DF-4B1E-961E-2E2E534F1AC7,Mount Forest,ON,N0G,1978,English,Male,18-24
EA59B554-0944-42FD-BEA9-32C059F5D399,Verdun,QC,H4G,3,English,Male,35-44
19A2E9C5-0B2B-487A-83AA-321426352FAA,Waterdown,ON,L8B,1410,English,Female,55+
E0B8F5CC-25F2-4F0C-AD8B-72819528782E,Porters Lake,NS,B3E,834,English,Female,14-17
8ED85732-E2EB-4499-9594-75AFE33F714F,Cold Lake,AB,T9M,744,English,Male,45-54
7B8F33F7-CB65-4995-8D1A-5D0ACCEE0808,Vancouver,BC,V5R,882,English,Female,25-34
7758D2B4-80DD-4702-9260-4BE9F0E6CD7F,Port Moody,BC,V3H,550,English,Prefer not to answer,55+
5897449E-4ABB-46BC-B338-3379598706EA,Markham,ON,L6C,2646,English,Female,25-34
B41E165F-3AB7-42E4-81CA-7326DE0BEA2E,Saskatoon,SK,S7K,0,English,Male,18-24
355DC2F9-A092-44E4-BEE7-A83A2B3696C5,London,ON,N6K,200,English,Male,14-17
04F7076E-13EF-4BB2-844A-35EC0CF13466,North Vancouver,BC,V7G,0,English,Male,35-44
A0DF912D-84DF-460D-AF1F-FAF5F8E2B69D,Winnipeg,MB,R2M,24,English,Female,55+
B7814CCF-15C3-49A6-9BCA-2E1CAE518FDD,Petawawa,ON,K8H,142,English,Female,35-44
53816A6D-AB74-43A6-8FE5-39129AFF5E4E,Calgary,AB,T2R,957,English,Male,25-34
57E683CF-EEBC-41F8-AFC5-D28A39277F88,Mississauga,ON,L4T,1627,English,Male,25-34
9A8DCFD3-8234-44F4-991B-EA6E0A8D4C97,Hamilton,ON,L9C,0,English,Male,55+
812D0BC4-F62A-4521-89EF-E115D70AB6E0,Kitchener,ON,N2A,187,English,Female,35-44
0970CC59-4234-4259-BB40-44FD51525E4F,Burstall,SK,S0N,550,English,Female,35-44
387618BC-F216-4219-9DEB-3F8114F9995D,Saskatoon,SK,S7N,2721,English,Female,18-24
1222BFB8-7905-43BE-BB42-8AE2F7A37DEE,Cobourg,ON,K9A,5981,English,Female,35-44
DCF7F48B-8AB5-4EEE-9D90-0AB1278EF931,St Johns,NL,A1A,5514,English,Male,14-17
73C30F95-92AD-417F-B920-E8BFD8F5CCA6,Calgary,AB,T2Z,4018,English,Female,14-17
C0522521-CEFD-4A9C-93C5-D73278843464,Montreal,QC,H4B,700,English,Male,45-54
3C933F11-AE8C-4B8B-AF69-E16CCC7990C4,Vancouver,BC,V6P,987,English,Female,25-34
F89644DB-31DE-4F17-9A78-417871DAFF24,Estevan,SK,S4A,1479,English,Male,18-24
26178678-69FF-4A15-81C1-D318F528C859,Black Creek,BC,V9J,0,English,Male,18-24
7B9872C9-E048-4D13-BDFD-754406301452,Toronto,ON,M5S,1889,English,Male,18-24
D4A34B5C-B626-41C0-AB08-F4544F0480E1,Moncton,NB,E1C,1262,English,Male,45-54
6CE71A5A-ED5E-47CA-9EBA-C54AC75584B0,Nepean,ON,K2E,283,English,Female,25-34
CCD12C2D-47F4-4203-A258-026F99D4ED6C,Coquitlam,BC,V3E,0,English,Male,55+
9FDBCB67-0D98-47B1-8315-9BBE1F605944,Toronto,ON,M9V,8223,English,Male,18-24
96EE6E3E-8ABD-4DF8-8266-FBC79BF5EF72,Vancouver,BC,V6E,350,English,Male,18-24
6E6F4155-2CD5-4D63-84E6-49A0F944706F,London,ON,N6G,1425,English,Prefer not to answer,18-24
3FDAB9C9-8C7D-4827-929A-C897054E00A3,Lower Sackville,NS,B4E,400,English,Female,25-34
654CCEAE-ACD9-4FF1-8250-0E5C29D4D787,Gatineau,QC,J9A,176,French,Male,35-44
2D251B40-B2AE-4A5B-A25A-73FEE253F6A0,London,ON,N6E,18136,English,Female,55+
61FFD30D-A774-4B46-8A57-0410917E9977,Toronto,ON,M2H,420,English,Male,55+
B3952CD9-45F6-4D41-BB89-305B2ABD7F0F,London,ON,N6K,1693,English,Male,18-24
FD0229BB-0677-446F-B1F5-29762453A669,Sthubert,QC,J4T,314,English,Male,35-44
A38DBF84-AD90-40A4-AF62-7C029845DC3C,Lethbridge,AB,T1H,0,English,Male,45-54
DFD6C8B7-558D-43A2-A3DB-D78694A52F6E,Toronto,ON,M2N,1226,English,Male,25-34
51DD16C1-D5B0-4427-AA29-59272E5AEC5A,Kelowna,BC,V1W,2616,English,Male,45-54
BCFC220A-93E2-4AEB-80AA-497AA8C40E3C,Stony Plain,AB,T7Y,7630,English,Female,45-54
C1779A04-8AEF-491C-977E-0EF5FCE36E57,Riverview,NB,E1B,540,English,Female,35-44
3AAE4B65-1B32-4885-A0E4-1B745FD9EA6E,Montreal,QC,H3H,2033,English,Female,35-44
8117F271-E272-4A7A-99EB-C5AC7C16759C,Surrey,BC,V3S,0,English,Male,35-44
514A554A-C504-46F0-BC68-D33102B1FE22,Markham,ON,L3S,0,English,Female,45-54
2DF4C251-3D49-48A7-9D97-124F2ED97173,Edmonton,AB,T6W,1150,English,Male,25-34
C1D8721D-24B3-4A5C-96D2-5B34CB469204,Beamsville,ON,L0R,0,English,Female,25-34
D596338E-C237-4DBC-AA22-1759658775EA,Surrey,BC,V3W,1344,English,Male,55+
E8E1581D-3501-49AA-AE8A-AC38DD111273,Burlington,ON,L7L,756,English,Female,25-34
E8C09388-C6B8-45BA-8176-6723F94F7ED8,St Johns,NL,A1A,735,English,Female,25-34
11F69B1E-698A-4822-99F1-66E1E56FCC41,Toronto,ON,M5S,7428,English,Female,18-24
9D89801F-ECAB-4CBA-9110-08136E09CD44,Coquitlam,BC,V3B,930,English,Female,25-34
65B14664-B0B4-4342-A75B-076C0E767B8D,Victoria,BC,V0C,0,English,Male,55+
0612704C-6808-47A4-A70A-EE537FEF1B04,Victoria,BC,V9B,1595,English,Female,25-34
711EE10C-5052-4F4E-8B78-0492CA9D6671,Vancouver,BC,V5M,4793,English,Male,25-34
CF4B5B17-95BA-4E5B-B4F6-2B9DE15D8D13,Bedford,NS,B4A,0,English,Male,18-24
2BC063C5-F8EB-4FBE-B873-41F37430D6CB,Brampton,ON,L7A,1097,English,Female,18-24
1F22667B-AA08-40E2-B3FA-355750443CE3,Calgary,AB,T2Y,849,English,Female,18-24
CF146463-6A12-478E-B5B2-EAA76CE40B78,Kamloops,BC,v2b,0,English,Male,35-44
C6457579-24D8-40F1-9238-7F0C4FBFB0F1,West Vancouver,BC,V7S,4236,English,Female,45-54
A607A3F5-9160-4339-8DA1-375585225E0E,Ottawa,ON,K2G,261,English,Male,18-24
1FA1673F-3CA8-45F0-82BF-E1CB40530489,Ottawa,ON,K2A,2680,English,Female,25-34
46B4D5A2-8E25-4D2C-8BFA-96C4B194B1E4,Morson,ON,P0W,1133,English,Female,35-44
7552CF40-B984-4724-A1A2-CDBF8947558F,Ottawa,ON,k1j,0,English,Female,25-34
F8223B8C-07FD-424D-8B2F-B11D3FCE5136,Regina,SK,S4T,519,English,Female,18-24
C590A5E1-87A7-481C-91DC-9412BAA12451,Fortune,NL,A0E,311,English,Male,55+
A38064EF-4C42-4F3B-89CA-10FBAA9A46C8,Brampton,ON,L6Y,7574,English,Male,18-24
E6E73B50-B8E6-440A-B26C-A8726E48DC14,Toronto,ON,M6M,1443,English,Female,14-17
A6ADDD3A-60C9-428A-B3B2-4A1EAEF0DE4B,Kitchener,ON,N2P,900,English,Female,35-44
7F9C6F86-77B1-4893-8F8E-575D1B245381,Toronto,ON,M3H,1892,English,Female,55+
F5CA2F7F-3A99-4008-AAB7-DB540D31B7F2,Parksville,BC,V9P,100,English,Prefer not to answer,55+
26A51635-F5AE-4DB0-9689-049D9740D819,Mississauga,ON,L5V,802,English,Male,14-17
F2FF974E-50FA-40C7-A0CE-4A90AD43FE0D,Winnipeg,MB,r2n,500,English,Female,55+
E1DF13A2-A387-4DAA-82C6-247E8CCD7841,Mono,ON,L9W,758,English,Male,55+
84087E81-1486-43F6-BDAF-2AF20BF382AB,York,ON,M6M,430,English,Female,25-34
8DC0ADB8-E81C-4A3B-BB02-DE361F3CA1FF,Montague Pei,PE,C0A,350,English,Female,55+
4E062FCE-1C94-4438-954A-EC178D37AAD4,Mississauga,ON,L5N,1320,English,Female,45-54
AB32B845-113A-47CA-8349-7E4EB1701A8F,Howie Center,NS,B1L,936,English,Female,18-24
96203307-89E5-46B9-B64E-8B23E517B326,Spanish,ON,P0P,5438,English,Male,55+
A3EF998F-5424-49C4-9532-AF78A482F4B5,Winnipeg,MB,R3M,556,English,Female,14-17
884107FC-42B3-425D-8E70-F98BB1CCE431,Saskatoon,SK,S7T,1886,English,Female,18-24
A30A9B45-D9C3-4BE5-BE96-5EEA9F0BA3CC,Surrey,BC,V3V,3251,English,Male,35-44
023BBF2B-0794-4ACA-83DD-06CBC45F8508,Richmond,BC,v6x,290,English,Female,25-34
1F3D254A-77C7-48F9-A35C-CD5A6314AFA1,Victoria,BC,V8N,910,English,Female,18-24
73A96CE8-5A8D-470E-8F77-34A6B2CBF985,London,ON,N5Z,0,English,Male,35-44
F08D6F9E-6921-4799-AAF1-72003739F9C6,Calgary,AB,T3G,1251,English,Female,45-54
2FC5CEA2-CF94-41C5-86CA-2F00B34B3C55,Longueuil,QC,J4G,350,French,Male,35-44
5121F9D2-114D-4120-B43C-3C48C708BB25,Edmonton,AB,T5T,861,English,Female,55+
5A9392A0-3E66-44B1-99D8-B4AA178B7E1A,Neudorf,SK,S0A,0,English,Male,55+
8F13292F-720A-4D90-8376-5E0F813AAB4B,Athabasca,AB,T9S,3136,English,Male,55+
4FDDC78B-41F7-4E8E-AD64-53D929C08DF9,Glace Bay,NS,B1A,850,English,Male,18-24
CF7551BF-8708-4EE4-940C-9298B7AF0683,Hamilton,ON,L8S,0,English,Female,18-24
2CAC8A30-F3A0-4476-9333-8107B10AAB4A,Beaupré,QC,G0A,625,French,Female,18-24
DE49C288-CC11-4487-B932-5C5949D10D03,Edmonton,AB,T5G,520,English,Female,25-34
80ABB7A2-2A7C-414C-9E06-3B0FAD91831D,Calgary,AB,T2L,2299,English,Male,35-44
4112803F-C3EE-4D1B-B181-456C485A6FD3,Sault St Marie,ON,P6B,436,English,Female,35-44
3E08DB10-2E4C-4E64-93B5-602DCE8914EC,Newmarket,ON,L3X,776,English,Male,18-24
6779CCF6-13AB-4A3B-8EDE-1F9F9EA0B60F,Toronto,ON,M1B,1797,English,Female,25-34
EA810974-E734-43D8-A4C1-109219B8CD2A,Medicine Hat,AB,T1B,3026,English,Female,18-24
CB9AB6DC-9924-4EE8-9465-0F124C075EFA,London,ON,N5Y,1459,English,Female,25-34
D0F99549-47FE-4F7D-B755-7251D28F9A46,London,ON,N6B,970,English,Male,55+
EDA3BCE3-C777-4B7C-B6C9-0B742C706C3B,Toronto,ON,M5N,550,English,Male,14-17
349DDA7B-DF5C-4C93-8801-F17D4A13C2E0,Bezanson,AB,T0H,0,English,Male,25-34
FB86BA93-96F3-48DA-A1F8-3E9A5A37C386,Yellowknife,NT,X1A,454,English,Female,18-24
77CCD65B-4647-410B-9963-8BD0511ADAB3,Ottawa,ON,K1Y,368,English,Female,35-44
55D45FF2-C48A-488F-B4D5-84309FD4851D,Williams Lake,BC,V2G,1113,English,Female,18-24
EDFE094F-570E-442C-95CE-3957365A5FF6,Quebec,QC,G1C,1296,French,Female,45-54
02309C3B-093F-44AB-8A60-810827B6A36B,Dartmouth,NS,B2W,1681,English,Male,35-44
00209D6D-B46F-40FE-8998-7FBBF558E514,Wlliams Lake,BC,V2G,3716,English,Female,25-34
9C1CC6D4-0602-47A4-B3A2-D0A1C1A05BF3,Gatineau,QC,J8L,0,French,Female,35-44
9CB0D9A5-7361-4CDE-B3A3-05D76AB79ABD,Brampton,ON,L6W,1729,English,Male,18-24
B5DB37C5-204D-429C-BD12-1FDC5749F7E7,Severn,ON,L3V,1973,English,Female,55+
641CDC07-23AF-42CC-B6A8-C2D46DDFB24A,Toronto,ON,M5V,1426,English,Male,25-34
4ED27A39-C6B5-46C4-9190-E7E621DDB73B,Markham,ON,L6G,0,English,Female,18-24
D1F8643E-0600-4EB7-9DAB-530760EB8414,Winnipeg,MB,R3G,0,English,Female,55+
BBEB2AD5-F2D0-4541-B2F0-A92E052CEE10,Beaverbank,NS,B4G,1640,English,Female,25-34
D28D3D0E-3C57-48E8-AA89-3651C95C7E7C,Fort Mcmurray,AB,T9K,6541,English,Female,35-44
5A6C219B-BE25-47AD-8CE7-44B29D04FA3C,Toronto,ON,M4C,0,English,Female,55+
F6399185-6649-46C1-A8C1-DC49E014E217,Edmonton,AB,T5A,450,English,Female,35-44
9DB4D09B-33EC-4062-BE59-5E7A4A3C0B60,Castor,AB,T0c,213,English,Male,35-44
18070526-34CA-46CE-9857-3FD58E9AF7CD,Bear River,NS,B0S,2951,English,Female,45-54
8419D111-E5AA-4513-926D-7889F2ED8964,Calgary,AB,T2R,480,English,Male,25-34
EB2A6D99-7DF5-4917-B3D5-487B7A012E1C,Oshawa,ON,L1G,350,English,Male,35-44
09A88F3B-FB92-4F5A-8B04-82794ACCEDCA,Winnipeg,MB,R2N,1919,English,Female,18-24
7F3A3730-4DD9-4461-B778-D9A65DF3F5EB,Riverview,NB,E1B,1312,English,Male,25-34
471FF6C9-12BF-4F26-9E0C-2FDEE03E9D96,Kitchener,ON,N2A,1121,English,Male,18-24
4C728CC9-1ADB-4742-95AA-2EB50EDE4DA4,Quebec,QC,G1B,3448,French,Female,35-44
35B74E72-67BC-4496-806D-1A504454EDB2,Belleville,ON,K8P,0,English,Male,55+
1606D12A-35E1-40C9-B1DB-FCA2FBEC7D5C,Brampton,ON,L6P,1161,English,Female,45-54
56AAF09A-C502-4618-9A3B-BA307D25F21D,Mississauga,ON,L5R,13070,English,Male,18-24
A9330FC0-573C-4348-B7D1-29ED350DC208,Collingwood,ON,L9Y,1232,English,Female,45-54
E0B4CF91-7989-4B53-88E7-2B82F32A2B4E,Edmonton,AB,T5H,275,English,Male,25-34
07D5A4B9-4999-42D5-A7D1-A5FCC92294D2,Lepiphanie,QC,J5X,742,French,Male,18-24
A27049D2-F484-49F5-A820-9AC8A6DE6A04,Scarborough,ON,M1G,3725,English,Female,18-24
DEA49868-9DFE-4C32-A593-71038EC5FA9D,Botwood,NL,A0H,996,English,Female,18-24
FA6A5339-BFAF-4F24-ACF3-B4EB466EAF55,Oshawa,ON,L1J,0,English,Male,35-44
1085941A-49E9-4DDE-A09D-AC30B57F5974,Markham,ON,L6C,1557,English,Female,25-34
70597C0F-DD17-40FD-8248-A82A944B327E,London,ON,N6K,150,English,Female,45-54
5F6BAA21-8A51-4198-ACFF-3CDBB7EFC61E,Montréal,QC,H2R,550,French,Male,55+
A4F6FC8C-EA39-40EF-9297-4F80D3F17B7B,Calgary,AB,T2N,1915,English,Male,25-34
CA95B9E7-C9ED-47C1-B84A-3760ADDBFDB4,London,ON,N5X,25,English,Male,45-54
E00D83B4-3143-492F-9CFB-F72C86EA0786,Brampton,ON,L6P,410,English,Female,55+
039A6001-FAFD-44E7-AAB6-339589091AC2,Vancouver,BC,V6Z,16137,English,Female,35-44
A76BBD01-FFB4-41C5-B64A-DF2F888B49C9,Brampton,ON,L6R,250,English,Male,18-24
26D7B4FB-4E47-4981-9B3A-F5BF362E12DA,Toronto,ON,M6G,2765,English,Male,25-34
4C8980EE-A8F0-4627-8660-40191AEA8E7D,Calgary,AB,T3J,0,English,Male,18-24
D2C57110-A87E-49D6-A502-D7CEC58F3695,Toronto,ON,M5R,10,English,Male,55+
29165083-AF96-4D8C-B8A1-719485065447,Winnipeg,MB,R3E,1196,English,Female,35-44
535ED688-AF69-46E6-B82F-A1353CA0793B,Kingston,NB,E5N,510,English,Female,55+
52165D25-BC9D-4B21-A080-5E45F4F3C964,Dartmouth,NS,B2X,690,English,Female,25-34
F120D247-0FE0-496B-84A0-637EB10BD8CF,Edmonton,AB,T5Y,0,English,Male,18-24
FEEA7294-889A-4194-8356-6BFECBD1F3A5,Dartmouth,NS,B2X,0,English,Male,25-34
63D4C196-DA9F-42C4-B7E1-2472C3E4A5CF,Kingston,ON,K7L,0,English,Male,18-24
D30517CB-4558-4A5A-A6E1-60FFF9D79EBF,Happy Valley,NL,A0P,3105,English,Female,18-24
4281B859-60AD-4D1E-9ECC-172BFD356E37,Abbotsford,BC,V2T,0,English,Male,18-24
7682B9D1-F01F-4814-A0FC-322A792314A9,West Vancouver,BC,V7V,2501,English,Female,55+
CDE06129-2B46-49C1-B284-39E26D8EC689,Deer Lake,NL,A8A,723,English,Female,35-44
1E202D5D-FBD9-4668-AF58-0C0B5AAF462C,Ottawa,ON,K1G,121,English,Female,18-24
31D31D2C-26FA-4564-BFFD-05E355470814,St John,NB,E2N,482,English,Male,25-34
FCC9290A-4ABE-4667-A693-26A8E36A6199,Gatineau,QC,J9A,602,English,Male,18-24
12E293CE-2C4B-4373-B51A-AAE5630840DB,Vancouver,BC,V6T,1590,English,Male,25-34
B37F2979-A431-44A2-915F-646C80193E41,Bakerbrook,NB,E7A,0,French,Male,25-34
F758A453-8DFE-46BC-B972-B2B15FA577AB,Surrey,BC,V4N,2666,English,Male,45-54
6BFB457E-1ED8-462D-9196-A0ED3BADC1E0,Victoria,BC,V8X,0,English,Female,18-24
55FC27A3-5B0D-4938-A44E-EA8D59E7A3AF,Lethbridge,AB,T1H,0,English,Female,35-44
C0A852F9-C694-48FE-93BA-445B78EDD9CB,Montreal,QC,H2E,3350,French,Male,35-44
8F4FB270-9B9B-40F0-9C51-1E6C62557ACF,Bedford,NS,B4B,2281,English,Female,25-34
64B479C9-EA64-495F-A35F-2571F4D9A58A,Calgary,AB,T2L,1665,English,Female,18-24
77ADAA6D-CB50-493C-897F-83E111389CD8,Oshawa,ON,L1J,3249,English,Female,18-24
9D763A2F-739F-4CB3-BF7E-BC6F2B49C3C1,Calgary,AB,T3K,0,English,Female,35-44
5A9429C6-3BA1-4173-BDDE-00270B91BD29,Calabogie,ON,K0J,6,English,Male,35-44
39E6339E-FCF3-4C9B-8CFD-16A3F07D75A0,Victoria,BC,V8X,150,English,Female,18-24
91A8700E-4318-4E25-AF3E-B29F67F5BD68,Uxbridge,ON,L9P,1419,English,Female,35-44
7E19D1DF-7E47-4FFA-B473-AC023ACE1CA0,Brampton,ON,L6Y,987,English,Female,18-24
4B566D48-0A9B-4D88-AC2E-E1992CF6B0F9,Calgary,AB,T2R,548,English,Female,25-34
90BC30EF-00EC-4A98-895D-B53A12E6DFA8,Calgary,AB,T3A,700,English,Male,55+
B6DDD9BA-E0D1-43C7-85FB-F4491610BB54,Surrey,BC,V3W,10219,English,Female,18-24
7D12EE6A-04B3-43CE-81B4-947EC9A17A75,Shad Bay,NS,B3T,744,English,Female,55+
1B444093-ADF9-4354-B718-730F62EEE65D,Lloydminster,AB,T9V,1359,English,Male,45-54
2DC833AA-0C6A-4749-91C6-D78DC177702E,Montreal,QC,H1E,390,English,Male,25-34
E0733C06-B34A-4FA3-AEFA-28AAC89ED6C4,Toronto,ON,M1E,1046,English,Female,55+
461894BA-F176-40BF-A502-AB44033D6BBD,Pickering,ON,L1V,0,English,Female,25-34
9EDA80DB-3655-4C22-BC12-886E39288395,Fort Nelson,BC,V0C,389,English,Female,45-54
4D5DC285-64A8-47E6-93CD-DE6A87CB5278,Toronto,ON,M2M,1525,English,Female,25-34
96CE3AA2-9F80-4E7E-B324-C38995DCE4BC,Montréal,QC,H2C,710,English,Female,25-34
1D07C982-944D-454D-B110-E95FD207E97C,Toronto,ON,m5j,420,English,Female,18-24
D835CF85-C35A-4A9D-93A2-8E8503B34BA7,Ottawa,ON,K0J,0,English,Female,55+
64E7580F-4695-4A76-AC15-75AFE09E44C8,Markham,ON,L3R,797,English,Female,35-44
A4B0E8E7-2198-4158-8EA9-F41350E8AAAE,Maddox Cove,NL,A0A,1080,English,Female,25-34
7417D883-3A03-4492-9192-F4CE71282AFA,Ottawa,ON,K1N,7738,English,Female,18-24
FC5E023B-9B21-42D1-BD9F-ED649CAF04A2,Vancouver,BC,V6G,1250,English,Female,18-24
9A45438D-39FC-4A0B-9545-F720EEA7BF49,Scarborough,ON,M1B,1520,English,Prefer not to answer,35-44
2C6E00C3-A341-45F9-B7D6-F3D49D1D5F3F,Old Ridge,NB,E3L,107,English,Female,18-24
3F54B4FE-A7FB-4ECC-B471-564393374624,Mississauga,ON,L5C,484,English,Male,35-44
0C3C88DB-22E0-451D-B9C9-14DACFD7D324,Vaudreuil Dorion,QC,J7V,1750,French,Male,35-44
3C478BBD-B7FD-409E-B109-5F36B94626D8,Whitby,ON,L1N,12616,English,Male,25-34
CD0A2C92-8762-4323-8F62-1E20C01E7EBE,Summerside,PE,C1N,2325,English,Female,25-34
BC170854-8F76-4827-A090-BB62FBAD96E9,Gatineau,QC,J8Y,4348,English,Male,35-44
8DB71F95-9BCD-4013-A357-61DE0C295105,Surrey,BC,V3V,1193,English,Male,18-24
856603C2-F155-43C0-B943-CB88575CE5AF,Vaughan,ON,L4J,0,English,Female,35-44
45B960CF-A35D-43AA-AB0D-F23CCFD50B7A,Tottenham,ON,L0G,1111,English,Female,55+
1DDB6B04-4053-423C-9B9E-05B569775E64,Coquitlam,BC,V3E,235,English,Female,18-24
10676E2E-8EEC-4754-AF10-45E36A5F760F,Summerside,PE,C1N,492,English,Female,25-34
3739955E-0761-4F82-9C82-C0DF1B059635,Gatineau,QC,J8T,4301,English,Male,18-24
DF19530A-3D73-4039-8832-568E63018602,Vancouver,BC,V6p,0,English,Female,45-54
6B1E5D7E-014C-43E0-B195-4F2B26207E63,Whitby,ON,L1P,0,English,Female,25-34
6EE840FD-971F-4AF3-A40A-2815792303B7,Delta,BC,V4C,899,English,Female,35-44
371685A8-64D5-48B7-9238-E232C62730B0,Nanaimo,BC,V9T,1054,English,Female,25-34
57A91521-20AB-4BF1-AE5B-B01B57742224,Brampton,ON,L6R,1052,English,Female,25-34
94C8768D-0352-4FF4-8626-CD0177B4A21D,Mississauga,ON,L5W,9638,English,Female,18-24
2328E270-8D83-4D84-9BCA-966316C50323,Kitchener,ON,N2P,13401,English,Male,25-34
3CAB3507-9462-46FF-BD84-E7AECECC36BC,Nanaimo,BC,V9S,1103,English,Male,25-34
C8C6389F-39D3-4B0A-84DE-3F632459E983,London,ON,N5Y,4865,English,Female,18-24
F7D264E6-C064-4861-8D03-7C3358657D56,Toronto,ON,M4X,9865,English,Female,18-24
8A6B9F39-49FB-492D-9C0F-20DAFA0D730D,Hamilton,ON,L9A,770,English,Female,18-24
CEAE065E-CA5F-4545-AD93-ED72B67A3193,Toronto,ON,M1G,13858,English,Male,25-34
F96C6A26-1C68-4F35-B3BF-C5537D434F2B,Stmathieu Beloeil,QC,J3G,4893,French,Female,18-24
F8ACDF6E-7E3A-4B01-AB48-A9DB7EA24639,Burnaby,BC,V5A,13483,English,Female,18-24
579DE2A7-F7BC-4BAC-8FFF-6DB83E913EB0,Richmond,BC,V6v,1290,English,Female,25-34
32EE2D65-B709-49D7-AA9F-904A37EB5050,Vancouver,BC,V6T,2576,English,Male,18-24
23B98370-F160-43F9-85B0-6CC83C7F64E1,St Catharines,ON,L2N,0,English,Male,25-34
5EF5DE32-BD43-418D-992C-BF3B9671C498,Scarborough,ON,M1P,2650,English,Male,14-17
C8206596-BD8D-4B47-A02C-DAE6C21BC3B4,Abbotsford,BC,V2T,1107,English,Male,18-24
7BAF1068-E355-444D-BDC7-C1439367D031,Brampton,ON,L6X,0,English,Female,35-44
1F17E64F-82DA-4D50-8CD9-6857F4129974,Hamilton,ON,L8P,1718,English,Female,55+
FA20EC62-AEFF-4850-81E7-42C0832E162B,Edmonton,AB,T6G,10766,English,Male,25-34
6615F46F-670C-4C73-A81B-04D66EBE24A5,Toronto,ON,M1R,0,English,Male,18-24
D9AE7BB7-26BF-40F2-817E-0EA2A653636D,Calgary,AB,T2J,307,English,Female,18-24
C81B9A68-E2EF-494A-9DC3-8E7229FF6362,Ottawa,ON,K2A,466,English,Female,14-17
4ECA24AB-2362-4063-A863-F95382FEE272,Miramichi,NB,E1V,2324,English,Male,35-44
CDEC927E-FF86-44A2-BB55-4A44EDB1C6EF,York,PE,C0A,7297,English,Male,18-24
D99D7090-A7F5-4FB5-BF33-7025E109F669,Mississauga,ON,L5N,0,English,Female,18-24
69EF5881-95B2-47EB-B4D7-0133B1933383,Chambly,QC,J3L,2187,English,Male,45-54
D36E4A54-0208-47F6-98B8-2BC3A38B14D3,Kikino,AB,T0A,0,English,Female,25-34
37F99B77-9AA3-48D9-8F34-B34982B65868,Montrealnord,QC,H1H,2267,French,Female,25-34
5D89A7CE-8D96-4ED0-ADD1-F558BA693D9F,Scarborough,ON,M1B,2974,English,Female,18-24
60D33BF3-3DA5-47A7-B022-F20397317E2E,Fredericton,NB,E3B,5151,English,Female,25-34
F9075865-1D93-4EB1-B321-2C5D4D0A200F,Victoria,BC,V9B,4300,English,Female,18-24
5A02F43E-A2D4-498A-B710-E34079959DBE,Ottawa,ON,K2J,11171,English,Female,25-34
7A37B2FE-0E57-4792-88F1-A923EAC3B9BF,Tillsonburg,ON,N4G,67,English,Male,45-54
748D055B-45C0-4CC7-9307-A99AF4D961C2,Toronto,ON,M2R,514,English,Female,45-54
AE8F7D34-7C25-4CF4-BECF-380BF60E6D9E,Calgary,AB,T3G,2133,English,Female,55+
D6CEA694-6B3D-4530-8EE0-468BA93A8839,Montréal,QC,H2j,0,French,Male,25-34
5462ADCF-B769-44D2-9E4D-B21D620EBC45,Sudbury,ON,P3E,2799,English,Female,18-24
3B54E240-6A45-4670-B5DC-454B999FFB72,Kamloops,BC,V2C,1377,English,Male,18-24
AA48E789-AF49-4E4E-ABE3-36725AF5F6B2,North York,ON,M2J,3792,English,Male,18-24
12EC38EE-C60C-4F66-A88D-1F1A0ECA91DC,London,ON,N5V,635,English,Female,25-34
B4F0F35E-0167-4784-AD28-7FC23BCF929D,Delta,BC,V4L,650,English,Female,14-17
E102FD8D-E692-40F8-AD85-C5E7324E442C,Wareham,NL,A0G,1165,English,Female,45-54
1405CF76-B774-4624-83C9-E22D6F88270B,Quispamsis,NB,E2G,894,English,Female,35-44
71AD33E5-3F10-400A-87BE-62BC677FA2C0,Mississauga,ON,L5M,3051,English,Male,18-24
38673116-8B18-45E8-BAAE-132EF2E8B6A8,North York,ON,M2N,7352,English,Female,25-34
57EAD6F3-D7BF-413F-9AA2-D147995A2850,Campbell River,BC,V9H,3444,English,Male,18-24
5FEA80BF-5AC3-492A-92D5-CBC6919D04C4,Scarborough,ON,M1H,8192,English,Male,25-34
1595B7F9-AB71-4C83-8873-5A7A04C4CC8B,Whitby,ON,L1N,14156,English,Female,25-34
6DB4A715-8438-4900-9E57-F38F680C4A9A,Ottawa,ON,K1K,3111,English,Male,45-54
